ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
4356,2025-05-25,203,4,104,6.3,Arábica,Caldas,10,67.0,28.8,2025-05-25
9280,2025-05-07,204,3,101,5.9,Excelsa,Huila,7,94.0,29.3,2025-05-07
1316,2025-05-12,204,4,105,5.4,Liberica,Nariño,19,76.0,27.6,2025-05-12
7729,2025-05-22,201,2,103,6.6,Arábica,Caldas,14,90.0,24.1,2025-05-22
10496,2025-05-25,202,2,103,6.7,Excelsa,Tolima,5,73.0,23.1,2025-05-25
5068,2025-05-30,202,1,102,5.4,Liberica,Caldas,13,77.0,23.7,2025-05-30
1246,2025-05-29,201,1,101,5.8,Liberica,Nariño,10,79.0,19.7,2025-05-29
1253,2025-05-06,203,2,101,6.4,Liberica,Nariño,8,81.0,22.4,2025-05-06
2112,2025-05-18,204,3,102,6.9,Liberica,Huila,5,67.0,25.9,2025-05-18
5802,2025-05-03,204,1,102,6.3,Arábica,Nariño,12,69.0,27.0,2025-05-03
2714,2025-05-19,203,3,101,5.4,Robusta,Antioquia,17,65.0,23.6,2025-05-19
1051,2025-05-24,203,1,101,6.1,Arábica,Huila,16,82.0,27.8,2025-05-24
2836,2025-05-08,201,3,102,6.5,Robusta,Tolima,18,70.0,28.7,2025-05-08
8897,2025-05-21,201,4,104,6.2,Robusta,Caldas,10,66.0,27.2,2025-05-21
4384,2025-05-27,203,3,103,6.4,Robusta,Tolima,6,91.0,24.8,2025-05-27
7411,2025-05-01,203,1,102,6.2,Arábica,Huila,12,64.0,28.8,2025-05-01
5314,2025-05-16,202,3,101,5.8,Robusta,Tolima,19,68.0,24.0,2025-05-16
1873,2025-05-16,204,2,105,5.4,Liberica,Tolima,16,61.0,,2025-05-16
2255,2025-05-20,201,1,103,5.3,Excelsa,Huila,11,66.0,27.3,2025-05-20
9882,2025-05-28,201,3,105,5.6,Robusta,Antioquia,16,74.0,25.5,2025-05-28
6852,2025-05-03,203,2,105,6.1,Liberica,Huila,6,71.0,19.8,2025-05-03
6703,2025-05-12,204,4,102,5.7,Arábica,Huila,14,86.0,26.5,2025-05-12
9104,2025-05-07,203,4,101,5.1,Liberica,Nariño,10,72.0,25.6,2025-05-07
3099,2025-05-13,202,4,104,5.6,Robusta,Caldas,18,86.0,23.7,2025-05-13
6129,2025-05-22,204,4,105,5.6,Excelsa,Huila,6,72.0,23.0,2025-05-22
1249,2025-05-06,204,4,102,6.2,Arábica,Tolima,19,75.0,29.4,2025-05-06
7562,2025-05-30,202,1,101,6.1,Arábica,Nariño,20,75.0,23.6,2025-05-30
2340,2025-05-04,204,3,103,5.0,Desconocido,Huila,11,73.0,22.6,2025-05-04
8018,2025-05-04,202,4,103,5.6,Robusta,Caldas,5,71.0,23.3,2025-05-04
3111,2025-05-20,201,4,104,6.6,Liberica,Huila,5,74.0,18.2,2025-05-20
2570,2025-05-13,203,3,101,5.7,Excelsa,Antioquia,10,75.0,22.6,2025-05-13
2727,2025-05-26,204,4,103,6.8,Excelsa,Tolima,8,64.0,23.9,2025-05-26
9385,2025-05-12,203,3,103,5.0,Robusta,Caldas,11,69.0,20.2,2025-05-12
7941,2025-05-25,201,1,102,5.3,Liberica,Huila,8,87.0,21.8,2025-05-25
5396,2025-05-04,201,1,105,5.7,Liberica,Tolima,11,91.0,27.2,2025-05-04
3421,2025-05-13,202,3,104,,Liberica,Nariño,10,87.0,22.5,2025-05-13
4046,2025-05-17,204,2,105,6.8,Liberica,Tolima,18,61.0,26.4,2025-05-17
6504,2025-05-19,204,1,102,5.9,Liberica,Antioquia,19,66.0,22.2,2025-05-19
4704,2025-05-02,204,3,103,99.9,Arábica,Tolima,5,78.0,20.5,2025-05-02
9192,2025-05-10,204,1,103,99.9,Arábica,Antioquia,12,73.0,20.1,2025-05-10
6332,2025-05-16,202,1,101,6.2,Excelsa,Huila,11,61.0,28.8,2025-05-16
10809,2025-05-26,203,2,101,5.7,Excelsa,Huila,12,73.0,19.2,2025-05-26
1448,2025-05-20,203,4,103,99.9,Arábica,Antioquia,5,74.0,25.7,2025-05-20
8895,2025-05-08,204,1,103,5.3,Liberica,Caldas,10,80.0,28.7,2025-05-08
9729,2025-05-04,204,2,102,6.6,Robusta,Tolima,14,82.0,22.0,2025-05-04
8829,2025-05-06,203,4,102,6.4,Excelsa,??,18,89.0,25.5,2025-05-06
2769,2025-05-28,204,1,101,5.2,Liberica,Antioquia,16,61.0,29.5,2025-05-28
7809,2025-05-13,203,2,103,99.9,Robusta,Nariño,15,80.0,25.1,2025-05-13
5705,2025-05-17,203,1,101,5.4,Robusta,Huila,20,71.0,28.4,2025-05-17
4870,2025-05-20,203,1,101,5.8,Robusta,Nariño,7,65.0,25.4,2025-05-20
2656,2025-05-24,201,2,101,6.9,Robusta,Antioquia,6,81.0,25.9,2025-05-24
4188,2025-05-31,203,2,104,5.9,Liberica,Caldas,7,92.0,29.8,2025-05-31
1684,2025-05-01,202,3,102,5.6,Robusta,Antioquia,9,83.0,25.9,2025-05-01
5171,2025-05-12,201,4,105,5.5,Robusta,Antioquia,17,80.0,18.5,2025-05-12
5478,2025-05-30,201,1,101,6.6,Liberica,Tolima,7,65.0,29.9,2025-05-30
1462,2025-05-25,202,3,103,6.2,Excelsa,Antioquia,10,84.0,25.6,2025-05-25
6765,2025-05-06,202,3,101,5.8,Excelsa,Nariño,16,79.0,29.8,2025-05-06
8523,2025-05-01,202,4,102,5.2,Liberica,Tolima,9,64.0,20.2,2025-05-01
5503,2025-05-27,204,4,103,6.2,Robusta,Nariño,17,,21.0,2025-05-27
10710,2025-05-10,202,1,105,6.2,Liberica,Tolima,15,82.0,20.3,2025-05-10
1319,2025-05-19,204,4,102,6.8,Desconocido,Antioquia,15,67.0,20.2,2025-05-19
2146,2025-05-06,204,3,103,5.6,Liberica,Huila,10,76.0,26.3,2025-05-06
6095,2025-05-14,204,2,102,5.7,Robusta,Antioquia,7,73.0,27.1,2025-05-14
2394,2025-05-07,201,4,103,6.1,Robusta,Tolima,14,90.0,26.3,2025-05-07
7624,2025-05-31,203,3,102,5.1,Robusta,Antioquia,14,75.0,23.6,2025-05-31
2502,2025-05-24,203,2,101,5.4,Robusta,Antioquia,7,66.0,24.8,2025-05-24
7409,2025-05-18,203,2,102,6.5,Liberica,Huila,9,84.0,26.7,2025-05-18
1377,2025-05-22,203,2,102,5.7,Robusta,Antioquia,14,83.0,21.9,2025-05-22
1411,2025-05-04,203,2,103,99.9,Robusta,Nariño,19,66.0,20.9,2025-05-04
2661,2025-05-07,201,3,105,6.3,Arábica,Tolima,13,82.0,22.6,2025-05-07
4152,2025-05-15,202,4,101,5.6,Arábica,Caldas,6,68.0,20.1,2025-05-15
2624,2025-05-25,202,4,105,5.1,Robusta,Tolima,6,67.0,19.7,2025-05-25
6610,2025-05-15,202,4,104,5.8,Excelsa,Tolima,7,92.0,28.5,2025-05-15
9533,2025-05-29,203,1,101,5.5,Excelsa,Antioquia,9,60.0,24.7,2025-05-29
6803,2025-05-21,201,1,102,6.5,Liberica,Tolima,8,77.0,21.1,2025-05-21
6307,2025-05-06,201,2,103,6.4,Liberica,Caldas,18,76.0,22.0,2025-05-06
8087,2025-05-04,202,4,103,5.2,Liberica,Caldas,18,87.0,,2025-05-04
9898,2025-05-31,202,4,105,7.0,Arábica,Antioquia,17,64.0,20.5,2025-05-31
8489,2025-05-08,201,3,101,6.8,Liberica,Nariño,13,75.0,26.7,2025-05-08
10616,2025-05-28,204,2,102,6.1,Excelsa,Antioquia,16,72.0,24.5,2025-05-28
10218,2025-05-21,203,2,104,6.4,Arábica,Tolima,7,92.0,23.3,2025-05-21
2673,2025-05-18,203,3,105,5.8,Excelsa,Tolima,8,70.0,23.0,2025-05-18
3359,2025-05-12,204,1,102,6.3,Excelsa,Caldas,17,92.0,24.0,2025-05-12
9468,2025-05-15,203,4,102,5.4,Excelsa,Antioquia,16,79.0,18.1,2025-05-15
1275,2025-05-17,202,4,102,5.1,Liberica,Huila,12,80.0,22.0,2025-05-17
3474,2025-05-04,203,1,105,6.3,Liberica,Antioquia,18,95.0,20.0,2025-05-04
6490,2025-05-08,202,4,101,5.5,Excelsa,Tolima,18,61.0,25.5,2025-05-08
5772,2025-05-06,201,3,104,6.9,Liberica,Tolima,17,64.0,20.5,2025-05-06
3108,2025-05-08,204,2,104,6.9,Arábica,Tolima,14,67.0,22.5,2025-05-08
8501,2025-05-11,201,4,102,5.5,Arábica,Tolima,12,76.0,-5.0,2025-05-11
5415,2025-05-23,201,1,103,6.1,Liberica,Huila,6,94.0,19.3,2025-05-23
9139,2025-05-14,202,3,103,6.0,Liberica,Antioquia,18,77.0,26.1,2025-05-14
9661,2025-05-03,202,4,103,6.8,Robusta,Huila,6,71.0,28.4,2025-05-03
9240,2025-05-30,204,4,102,5.1,Arábica,Huila,5,80.0,23.6,2025-05-30
3418,2025-05-08,203,1,104,5.0,Liberica,Caldas,10,87.0,24.9,2025-05-08
9772,2025-05-02,203,2,103,5.8,Liberica,Antioquia,9,90.0,20.8,2025-05-02
3237,2025-05-12,202,2,103,5.4,Robusta,Huila,5,66.0,24.3,2025-05-12
4768,2025-05-29,203,2,105,6.3,Arábica,Caldas,19,64.0,23.8,2025-05-29
10792,2025-05-19,202,3,105,5.2,Liberica,Nariño,15,92.0,26.2,2025-05-19
10990,2025-05-26,201,2,105,6.7,Arábica,Nariño,18,78.0,22.1,2025-05-26
10966,2025-05-10,201,4,101,5.4,Liberica,Nariño,12,73.0,21.8,2025-05-10
8324,2025-05-14,202,2,104,6.0,Arábica,Huila,6,70.0,25.7,2025-05-14
2384,2025-05-09,201,2,105,5.7,Excelsa,Tolima,8,75.0,29.8,2025-05-09
4102,2025-05-29,203,1,104,5.4,Arábica,Nariño,7,62.0,26.3,2025-05-29
4922,2025-05-24,204,1,105,6.2,Excelsa,Antioquia,10,88.0,,2025-05-24
7686,2025-05-04,201,1,105,6.3,Excelsa,Huila,19,86.0,23.2,2025-05-04
4195,2025-05-27,204,3,101,6.3,Excelsa,Huila,9,65.0,,2025-05-27
2942,2025-05-19,203,3,104,5.1,Arábica,Antioquia,6,95.0,18.3,2025-05-19
8714,2025-05-18,203,1,104,6.5,Arábica,Antioquia,15,,28.1,2025-05-18
5897,2025-05-25,203,1,105,5.3,Robusta,Huila,9,64.0,27.8,2025-05-25
5783,2025-05-05,202,4,103,6.2,Robusta,Antioquia,6,79.0,20.7,2025-05-05
2497,2025-05-27,203,3,105,6.8,Liberica,Huila,16,75.0,,2025-05-27
2958,2025-05-13,203,1,101,6.0,Liberica,Tolima,19,69.0,27.3,2025-05-13
10172,2025-05-12,203,4,101,6.4,Arábica,Tolima,20,76.0,26.0,2025-05-12
10746,2025-05-22,204,4,101,5.9,Liberica,Huila,16,81.0,18.5,2025-05-22
8333,2025-05-05,201,3,105,5.4,Robusta,Caldas,8,69.0,29.9,2025-05-05
8950,2025-05-06,202,2,103,5.6,Arábica,Caldas,9,92.0,28.3,2025-05-06
4018,2025-05-01,201,2,102,5.5,Excelsa,Antioquia,11,84.0,29.1,2025-05-01
7747,2025-05-13,203,4,101,6.1,Arábica,Caldas,15,77.0,18.0,2025-05-13
1514,2025-05-14,201,1,105,5.3,Liberica,Nariño,12,77.0,,2025-05-14
4935,2025-05-07,204,3,105,5.3,Excelsa,Nariño,13,90.0,19.2,2025-05-07
4026,2025-05-18,201,1,104,6.6,Arábica,Caldas,15,,30.0,2025-05-18
2200,2025-05-06,204,4,101,6.0,Excelsa,Caldas,15,60.0,26.3,2025-05-06
6029,2025-05-30,203,4,102,6.5,Arábica,Antioquia,13,66.0,20.5,2025-05-30
10785,2025-05-09,201,3,101,5.3,Robusta,Antioquia,13,68.0,28.3,2025-05-09
1922,2025-05-10,203,2,101,6.4,Robusta,Antioquia,6,79.0,,2025-05-10
5650,2025-05-02,202,2,105,6.1,Liberica,Antioquia,14,74.0,20.6,2025-05-02
6333,2025-05-14,202,3,101,5.5,Robusta,Tolima,12,69.0,20.8,2025-05-14
2077,2025-05-30,203,4,102,6.0,Excelsa,Caldas,9,92.0,22.8,2025-05-30
7769,2025-05-20,203,2,103,5.0,Robusta,Huila,15,92.0,22.3,2025-05-20
10411,2025-05-31,202,1,104,6.9,Excelsa,Caldas,18,79.0,28.9,2025-05-31
2672,2025-05-20,204,1,103,6.0,Liberica,Antioquia,18,83.0,18.1,2025-05-20
1475,2025-05-20,203,4,102,6.0,Robusta,Huila,13,89.0,,2025-05-20
10187,2025-05-24,202,4,104,6.2,Arábica,Antioquia,17,67.0,25.4,2025-05-24
9840,2025-05-11,202,2,101,5.4,Arábica,Antioquia,15,70.0,26.6,2025-05-11
6759,2025-05-24,201,1,101,6.3,Robusta,Tolima,10,82.0,23.8,2025-05-24
7298,2025-05-21,203,2,103,5.9,Desconocido,Caldas,12,77.0,28.2,2025-05-21
3479,2025-05-27,201,3,103,6.3,Liberica,Huila,15,83.0,25.3,2025-05-27
6494,2025-05-18,204,4,101,6.8,Excelsa,Caldas,6,64.0,20.8,2025-05-18
4915,2025-05-29,204,3,104,5.5,Arábica,Antioquia,6,89.0,23.1,2025-05-29
3139,2025-05-26,203,4,103,5.4,Liberica,Huila,7,85.0,18.9,2025-05-26
6455,2025-05-17,202,1,101,6.3,Excelsa,Tolima,13,88.0,23.6,2025-05-17
6380,2025-05-03,201,1,102,6.4,Arábica,Tolima,16,62.0,19.0,2025-05-03
9986,2025-05-09,201,4,104,6.0,Arábica,Huila,20,85.0,26.9,2025-05-09
5024,2025-05-26,204,3,105,5.5,Liberica,Nariño,6,92.0,28.6,2025-05-26
4486,2025-05-28,201,4,101,5.9,Excelsa,Huila,19,,,2025-05-28
3456,2025-05-01,201,3,105,5.7,Arábica,Caldas,13,77.0,19.9,2025-05-01
3465,2025-05-04,201,3,102,,Excelsa,Tolima,11,71.0,24.9,2025-05-04
9697,2025-05-04,202,3,105,5.7,Excelsa,Huila,7,,25.5,2025-05-04
2370,2025-05-10,202,3,103,6.6,Arábica,Huila,13,64.0,24.3,2025-05-10
7689,2025-05-27,201,1,102,5.4,Excelsa,Antioquia,15,90.0,23.0,2025-05-27
8457,2025-05-01,203,1,105,6.7,Arábica,Caldas,16,89.0,28.7,2025-05-01
10975,2025-05-30,204,4,103,5.5,Arábica,Tolima,19,65.0,28.9,2025-05-30
2902,2025-05-17,202,2,101,6.5,Liberica,Nariño,20,91.0,26.7,2025-05-17
5872,2025-05-08,204,2,103,6.7,Arábica,Antioquia,14,84.0,22.5,2025-05-08
5711,2025-05-03,204,3,104,6.0,Excelsa,Antioquia,13,67.0,23.1,2025-05-03
8887,2025-05-14,203,2,101,6.3,Excelsa,Nariño,7,70.0,19.4,2025-05-14
2794,2025-05-21,204,1,104,6.7,Robusta,Caldas,5,63.0,29.3,2025-05-21
3875,2025-05-03,202,2,103,5.8,Arábica,Nariño,17,80.0,23.8,2025-05-03
7218,2025-05-06,202,1,105,6.8,Robusta,Tolima,9,64.0,21.4,2025-05-06
6214,2025-05-25,203,2,101,5.2,Robusta,Tolima,7,62.0,,2025-05-25
3246,2025-05-16,204,1,102,7.0,Robusta,Caldas,9,92.0,27.7,2025-05-16
2742,2025-05-02,202,3,102,5.1,Arábica,Tolima,5,64.0,20.0,2025-05-02
2021,2025-05-28,201,1,104,6.0,Arábica,Tolima,16,66.0,19.5,2025-05-28
1706,2025-05-27,201,4,105,,Liberica,Caldas,15,70.0,23.0,2025-05-27
5295,2025-05-03,204,3,103,5.3,Liberica,Antioquia,8,60.0,19.7,2025-05-03
6577,2025-05-01,202,2,105,6.6,Robusta,Huila,13,90.0,22.3,2025-05-01
8167,2025-05-13,203,4,101,5.4,Liberica,Caldas,12,68.0,29.8,2025-05-13
9178,2025-05-30,203,3,103,6.8,Excelsa,??,16,80.0,26.7,2025-05-30
1909,2025-05-03,202,4,103,6.3,Robusta,Caldas,19,63.0,21.1,2025-05-03
6194,2025-05-24,202,1,102,5.1,Desconocido,Nariño,14,63.0,19.8,2025-05-24
4078,2025-05-30,201,4,105,5.5,Robusta,Huila,19,61.0,24.1,2025-05-30
10367,2025-05-05,201,3,102,5.6,Arábica,Antioquia,15,86.0,28.4,2025-05-05
1595,2025-05-11,204,3,105,6.6,Arábica,Tolima,20,62.0,22.9,2025-05-11
6305,2025-05-28,201,4,101,5.2,Arábica,Huila,14,91.0,25.5,2025-05-28
1441,2025-05-17,202,4,104,5.7,Liberica,Huila,12,81.0,27.3,2025-05-17
8607,2025-05-16,201,1,105,5.0,Robusta,Antioquia,18,74.0,26.4,2025-05-16
5093,2025-05-20,204,3,102,5.6,Arábica,Huila,7,84.0,22.6,2025-05-20
7135,2025-05-03,203,3,102,5.6,Robusta,Huila,16,,25.3,2025-05-03
1011,2025-05-25,203,1,103,5.5,Liberica,Tolima,6,90.0,24.2,2025-05-25
4777,2025-05-19,204,3,104,6.6,Liberica,Antioquia,8,84.0,21.6,2025-05-19
10000,2025-05-24,201,1,103,6.5,Arábica,Antioquia,15,88.0,25.5,2025-05-24
4709,2025-05-19,204,3,102,6.0,Excelsa,Caldas,13,82.0,30.0,2025-05-19
4781,2025-05-24,201,4,101,5.3,Robusta,Caldas,13,91.0,18.8,2025-05-24
1094,2025-05-06,201,1,102,6.7,Excelsa,Tolima,11,81.0,27.0,2025-05-06
10240,2025-05-02,202,2,104,6.4,Arábica,Caldas,14,75.0,23.2,2025-05-02
4950,2025-05-08,202,3,101,7.0,Excelsa,Tolima,7,68.0,,2025-05-08
6786,2025-05-22,204,4,102,5.2,Excelsa,Huila,5,95.0,19.9,2025-05-22
5871,2025-05-14,202,4,104,5.4,Excelsa,Antioquia,11,85.0,29.2,2025-05-14
5803,2025-05-01,201,1,103,6.0,Arábica,Huila,18,88.0,22.4,2025-05-01
5868,2025-05-07,203,4,104,6.1,Arábica,Tolima,10,62.0,24.6,2025-05-07
1293,2025-05-29,203,1,104,5.3,Liberica,Caldas,18,95.0,26.0,2025-05-29
8889,2025-05-26,203,4,101,,Liberica,Huila,19,91.0,20.0,2025-05-26
8406,2025-05-13,202,4,102,5.0,Excelsa,Caldas,8,94.0,19.2,2025-05-13
6596,2025-05-05,202,4,102,5.1,Liberica,Nariño,14,72.0,26.9,2025-05-05
3887,2025-05-26,202,2,103,5.0,Excelsa,Antioquia,5,61.0,,2025-05-26
7455,2025-05-15,203,3,101,5.5,Excelsa,Tolima,10,87.0,27.1,2025-05-15
3543,2025-05-16,203,2,101,5.4,Liberica,Nariño,20,70.0,20.2,2025-05-16
2766,2025-05-03,203,4,101,,Liberica,Caldas,19,61.0,25.5,2025-05-03
7801,2025-05-27,202,4,105,6.7,Liberica,Tolima,15,,23.8,2025-05-27
2878,2025-05-02,203,2,101,6.7,Robusta,Caldas,9,67.0,21.3,2025-05-02
2982,2025-05-24,202,4,104,6.0,Arábica,Nariño,7,60.0,20.6,2025-05-24
10730,2025-05-16,202,4,103,5.8,Robusta,Huila,20,68.0,20.6,2025-05-16
10609,2025-05-04,202,2,101,6.8,Robusta,Huila,6,79.0,22.8,2025-05-04
3686,2025-05-21,202,2,103,6.4,Robusta,Nariño,18,82.0,21.5,2025-05-21
9931,2025-05-17,202,2,105,5.7,Excelsa,Caldas,5,82.0,22.1,2025-05-17
4459,2025-05-01,204,4,101,6.0,Liberica,Huila,19,93.0,20.9,2025-05-01
5542,2025-05-22,202,1,102,6.0,Robusta,Antioquia,8,78.0,26.8,2025-05-22
3179,2025-05-23,201,1,101,6.5,Liberica,Nariño,7,70.0,20.5,2025-05-23
5451,2025-05-22,201,1,101,5.2,Robusta,Nariño,18,63.0,29.2,2025-05-22
4860,2025-05-10,203,3,101,5.7,Excelsa,Antioquia,18,65.0,25.6,2025-05-10
8624,2025-05-03,201,2,103,6.8,Excelsa,Huila,16,63.0,21.2,2025-05-03
8655,2025-05-08,202,3,102,6.8,Excelsa,Caldas,6,69.0,27.6,2025-05-08
5520,2025-05-16,203,2,103,5.6,Robusta,Nariño,7,69.0,20.0,2025-05-16
3518,2025-05-11,201,4,105,6.3,Arábica,Nariño,14,95.0,24.4,2025-05-11
5837,2025-05-13,203,4,105,5.2,Liberica,Antioquia,14,65.0,24.0,2025-05-13
3886,2025-05-06,201,4,102,5.2,Excelsa,Antioquia,8,86.0,21.7,2025-05-06
8282,2025-05-03,201,1,101,5.8,Liberica,Tolima,18,88.0,22.9,2025-05-03
7256,2025-05-21,203,3,105,6.8,Arábica,Caldas,20,94.0,,2025-05-21
5540,2025-05-26,203,2,104,6.7,Robusta,Huila,11,60.0,18.3,2025-05-26
6640,2025-05-08,201,2,104,5.1,Excelsa,Tolima,16,85.0,21.1,2025-05-08
10460,2025-05-29,201,1,105,7.0,Arábica,Tolima,13,,27.9,2025-05-29
4482,2025-05-26,202,3,105,6.5,Liberica,Tolima,9,80.0,20.7,2025-05-26
2278,2025-05-15,201,2,103,5.5,Robusta,Caldas,10,80.0,26.8,2025-05-15
4147,2025-05-31,204,1,104,5.9,Liberica,Huila,11,90.0,21.7,2025-05-31
9263,2025-05-28,203,4,104,6.8,Excelsa,Nariño,13,75.0,18.0,2025-05-28
4206,2025-05-31,202,4,101,5.3,Excelsa,Huila,10,79.0,23.7,2025-05-31
10893,2025-05-07,201,3,102,6.2,Robusta,Antioquia,14,71.0,29.5,2025-05-07
3743,2025-05-13,201,3,101,5.7,Robusta,Caldas,16,,27.8,2025-05-13
7077,2025-05-10,203,3,105,5.9,Excelsa,Antioquia,9,60.0,28.7,2025-05-10
5048,2025-05-29,203,1,102,6.4,Excelsa,Tolima,18,94.0,25.8,2025-05-29
6732,2025-05-31,201,1,105,5.5,Excelsa,Huila,8,87.0,21.4,2025-05-31
3946,2025-05-20,201,2,102,5.1,Arábica,Huila,17,70.0,19.0,2025-05-20
6791,2025-05-14,204,1,103,6.8,Arábica,Huila,15,82.0,26.9,2025-05-14
7795,2025-05-24,203,3,104,6.1,Arábica,Caldas,16,87.0,21.8,2025-05-24
7544,2025-05-12,204,2,105,6.7,Liberica,Antioquia,17,,22.7,2025-05-12
1701,2025-05-15,203,3,102,5.9,Robusta,Antioquia,20,78.0,20.8,2025-05-15
4575,2025-05-21,201,4,103,6.4,Liberica,Tolima,19,85.0,25.7,2025-05-21
8700,2025-05-24,203,4,104,7.0,Arábica,Huila,14,86.0,29.2,2025-05-24
3516,2025-05-22,203,1,101,5.2,Liberica,Huila,20,74.0,21.5,2025-05-22
4001,2025-05-20,203,1,101,6.5,Arábica,Tolima,5,61.0,24.6,2025-05-20
6821,2025-05-10,202,3,101,6.4,Excelsa,Caldas,6,94.0,26.7,2025-05-10
9582,2025-05-25,201,2,101,5.9,Robusta,Tolima,5,64.0,26.8,2025-05-25
4685,2025-05-09,201,3,104,5.4,Arábica,Caldas,6,76.0,27.0,2025-05-09
3996,2025-05-23,201,2,105,6.9,Arábica,Antioquia,19,77.0,27.9,2025-05-23
5253,2025-05-15,201,4,102,6.3,Arábica,Huila,19,70.0,28.4,2025-05-15
4412,2025-05-23,204,4,104,6.8,Robusta,Huila,19,94.0,27.3,2025-05-23
8963,2025-05-12,201,3,105,5.8,Robusta,Nariño,12,87.0,22.8,2025-05-12
7310,2025-05-14,203,1,103,,Robusta,Antioquia,7,87.0,19.5,2025-05-14
9612,2025-05-26,202,3,105,6.7,Robusta,Caldas,12,82.0,20.5,2025-05-26
6013,2025-05-18,203,4,104,5.6,Arábica,Nariño,9,87.0,22.3,2025-05-18
8751,2025-05-21,202,4,105,5.9,Arábica,Tolima,5,89.0,19.3,2025-05-21
6980,2025-05-17,202,4,101,5.7,Excelsa,Caldas,20,60.0,23.9,2025-05-17
5049,2025-05-27,204,4,101,6.9,Arábica,Tolima,18,63.0,27.3,2025-05-27
5900,2025-05-06,204,4,104,5.7,Robusta,Nariño,15,92.0,20.7,2025-05-06
2319,2025-05-19,204,4,103,5.2,Arábica,Huila,6,64.0,18.2,2025-05-19
10773,2025-05-21,202,1,105,6.1,Arábica,Nariño,18,63.0,22.2,2025-05-21
10138,2025-05-12,202,4,103,5.4,Arábica,Caldas,9,68.0,21.1,2025-05-12
8143,2025-05-29,204,4,105,5.8,Arábica,Antioquia,6,77.0,22.5,2025-05-29
2898,2025-05-12,204,2,104,5.5,Liberica,Tolima,14,88.0,23.4,2025-05-12
8466,2025-05-08,202,4,105,6.4,Arábica,Caldas,11,70.0,,2025-05-08
1604,2025-05-05,202,1,103,5.0,Liberica,Antioquia,6,63.0,28.6,2025-05-05
3847,2025-05-29,203,1,104,6.1,Excelsa,Tolima,5,66.0,24.2,2025-05-29
9208,2025-05-01,203,4,105,5.3,Liberica,Tolima,6,63.0,29.3,2025-05-01
1394,2025-05-24,201,4,104,5.4,Excelsa,Nariño,19,73.0,21.0,2025-05-24
5437,2025-05-17,202,3,105,5.4,Arábica,Huila,18,94.0,29.9,2025-05-17
10448,2025-05-27,201,2,102,5.9,Robusta,Tolima,13,89.0,27.7,2025-05-27
8235,2025-05-13,203,4,103,5.4,Arábica,Caldas,10,80.0,27.7,2025-05-13
6399,2025-05-30,204,2,104,5.3,Arábica,Huila,19,75.0,28.5,2025-05-30
1096,2025-05-11,201,1,101,6.8,Liberica,Nariño,7,80.0,29.6,2025-05-11
2663,2025-05-28,204,3,101,6.0,Liberica,Nariño,16,78.0,20.2,2025-05-28
9971,2025-05-07,203,1,105,6.9,Robusta,Nariño,12,93.0,22.8,2025-05-07
6131,2025-05-26,204,4,104,6.9,Arábica,Antioquia,18,92.0,20.2,2025-05-26
2489,2025-05-03,201,3,104,5.9,Arábica,Tolima,11,79.0,26.7,2025-05-03
9317,2025-05-19,202,2,103,6.1,Arábica,Tolima,6,95.0,24.1,2025-05-19
3708,2025-05-15,203,4,105,5.9,Robusta,Huila,13,77.0,19.1,2025-05-15
2596,2025-05-23,202,3,103,5.8,Liberica,Huila,8,89.0,20.2,2025-05-23
10278,2025-05-22,202,2,105,6.6,Excelsa,Antioquia,19,72.0,25.9,2025-05-22
3378,2025-05-01,201,3,101,6.7,Excelsa,Tolima,11,82.0,,2025-05-01
6141,2025-05-09,204,3,101,,Robusta,Tolima,16,64.0,28.1,2025-05-09
7148,2025-05-16,204,4,105,5.9,Robusta,Antioquia,15,90.0,23.8,2025-05-16
9242,2025-05-04,202,4,102,5.2,Liberica,Antioquia,19,,,2025-05-04
4949,2025-05-05,203,3,102,6.7,Arábica,Nariño,16,70.0,,2025-05-05
4934,2025-05-23,203,3,105,5.4,Excelsa,Caldas,7,,18.9,2025-05-23
5798,2025-05-26,201,2,105,6.6,Liberica,Tolima,12,63.0,25.7,2025-05-26
5373,2025-05-16,204,1,102,6.4,Excelsa,??,6,73.0,24.1,2025-05-16
10863,2025-05-20,202,2,105,6.0,Excelsa,Nariño,10,67.0,18.0,2025-05-20
9243,2025-05-13,204,1,104,,Robusta,Antioquia,7,81.0,25.7,2025-05-13
4449,2025-05-20,202,3,103,6.3,Arábica,Tolima,18,91.0,22.0,2025-05-20
3944,2025-05-01,201,1,101,5.5,Liberica,Tolima,8,88.0,26.8,2025-05-01
3466,2025-05-09,201,4,102,5.4,Liberica,Caldas,10,90.0,22.1,2025-05-09
9583,2025-05-01,201,2,102,5.8,Arábica,Huila,17,77.0,20.8,2025-05-01
6507,2025-05-24,202,3,102,5.8,Excelsa,Tolima,8,75.0,19.8,2025-05-24
3699,2025-05-17,202,4,101,5.1,Liberica,Huila,14,95.0,25.6,2025-05-17
3448,2025-05-30,202,1,104,5.1,Excelsa,Caldas,11,70.0,26.8,2025-05-30
1020,2025-05-27,204,2,103,6.3,Arábica,Huila,14,92.0,27.0,2025-05-27
3749,2025-05-18,201,2,101,5.1,Excelsa,Nariño,20,78.0,20.1,2025-05-18
